Team,Year,Player,Salary
ATL,2010,Mike Bibby,6217617
ATL,2010,Zaza Pachulia,4750000
ATL,2010,Al Horford,4307640
ATL,2010,Maurice Evans,2500000
ATL,2010,Jeff Teague,1373880
ATL,2010,Joe Smith,1306455
ATL,2010,Jason Collins,1181803
ATL,2010,Randolph Morris,855189
ATL,2010,Mario West,446740
ATL,2010,Othello Hunter,307564
MIA,2010,Jermaine O'Neal,23016000
MIA,2010,Dwyane Wade,15779912
MIA,2010,Quentin Richardson,9352400
MIA,2010,Udonis Haslem,7100000
MIA,2010,Michael Beasley,4638600
MIA,2010,James Jones,4320000
MIA,2010,Dorell Wright,2750000
MIA,2010,Daequan Cook,1362120
MIA,2010,Jamaal Magloire,1229225
MIA,2010,Carlos Arroyo,1107572
MIA,2010,Yakhouba Diawara,945000
MIA,2010,Joel Anthony,825497
MIA,2010,Mario Chalmers,773500
MIA,2010,Rafer Alston,753133
MIA,2010,Shavlik Randolph,255054
CHA,2010,Tyson Chandler,11850000
CHA,2010,Gerald Wallace,9075000
CHA,2010,Boris Diaw,9000000
CHA,2010,Stephen Jackson,7650000
CHA,2010,Nazr Mohammed,6466600
CHA,2010,DeSagana Diop,6031800
CHA,2010,Raymond Felton,5501196
CHA,2010,Tyrus Thomas,4743598
CHA,2010,D.J. Augustin,2385480
CHA,2010,Gerald Henderson,1957080
CHA,2010,Alexis Ajinca,1372080
CHA,2010,Theo Ratliff,1306455
CHA,2010,Stephen Graham,884881
CHA,2010,Derrick Brown,457588
ORL,2010,Rashard Lewis,18876000
ORL,2010,Vince Carter,16300000
ORL,2010,Dwight Howard,15202590
ORL,2010,Jameer Nelson,6138888
ORL,2010,Marcin Gortat,5854000
ORL,2010,Mickael Pietrus,5300000
ORL,2010,Brandon Bass,4000000
ORL,2010,J.J. Redick,2839408
ORL,2010,Anthony Johnson,2160000
ORL,2010,Matt Barnes,1600000
ORL,2010,Ryan Anderson,1317120
ORL,2010,Adonal Foyle,1306455
ORL,2010,Jason Williams,1306455
CLE,2010,Shaquille O'Neal,20000000
CLE,2010,LeBron James,15779912
CLE,2010,Antawn Jamison,11641095
CLE,2010,Mo Williams,8860000
CLE,2010,Anderson Varejao,6300000
CLE,2010,Delonte West,4254250
CLE,2010,Daniel Gibson,4088500
CLE,2010,Jamario Moon,2750000
CLE,2010,Anthony Parker,2644230
CLE,2010,Sebastian Telfair,2500000
CLE,2010,J.J. Hickson,1429200
CLE,2010,Leon Powe,855189
CLE,2010,Darnell Jackson,736420
CLE,2010,Jawad Williams,736420
CLE,2010,Danny Green,457588
CLE,2010,Coby Karl,311896
CLE,2010,Cedric Jackson,53834
MIL,2010,Michael Redd,17040000
MIL,2010,Andrew Bogut,10000000
MIL,2010,Dan Gadzuric,6749260
MIL,2010,Luke Ridnour,6500000
MIL,2010,John Salmons,5456000
MIL,2010,Kurt Thomas,3800000
MIL,2010,Charlie Bell,3596000
MIL,2010,Carlos Delfino,3500000
MIL,2010,Brandon Jennings,2168520
MIL,2010,Ersan Ilyasova,2100000
MIL,2010,Bruce Bowen,2000000
MIL,2010,Primoz Brezec,1107572
MIL,2010,Royal Ivey,1050000
MIL,2010,Luc Mbah a Moute,736420
MIL,2010,Jerry Stackhouse,668598
MIL,2010,Roko Ukic,303232
IND,2010,Troy Murphy,11047619
IND,2010,Danny Granger,9930500
IND,2010,Mike Dunleavy,9780992
IND,2010,T.J. Ford,8500000
IND,2010,Jeff Foster,6077500
IND,2010,Jamaal Tinsley,5200000
IND,2010,Earl Watson,2800000
IND,2010,Dahntay Jones,2500000
IND,2010,Brandon Rush,1934160
IND,2010,Tyler Hansbrough,1859160
IND,2010,Travis Diener,1740000
IND,2010,Solomon Jones,1620000
IND,2010,Roy Hibbert,1575360
IND,2010,Luther Head,884881
IND,2010,Josh McRoberts,825497
IND,2010,A.J. Price,457588
CHI,2010,Brad Miller,12250000
CHI,2010,Luol Deng,10370425
CHI,2010,Kirk Hinrich,9500000
CHI,2010,Jerome James,6600000
CHI,2010,Tim Thomas,6466600
CHI,2010,Derrick Rose,5184480
CHI,2010,Hakim Warrick,3000000
CHI,2010,Joe Alexander,2583360
CHI,2010,Joakim Noah,2455680
CHI,2010,Acie Law,2216160
CHI,2010,Jannero Pargo,2000000
CHI,2010,Ronald Murray,1990000
CHI,2010,James Johnson,1594080
CHI,2010,Lindsey Hunter,1306455
CHI,2010,Devin Brown,1100000
CHI,2010,Taj Gibson,1039800
CHI,2010,Chris Richard,43319
DET,2010,Richard Hamilton,11625000
DET,2010,Tayshaun Prince,10324380
DET,2010,Ben Gordon,10000000
DET,2010,Charlie Villanueva,6500000
DET,2010,Jason Maxiell,5000000
DET,2010,Kwame Brown,4100000
DET,2010,Chris Wilcox,3000000
DET,2010,Rodney Stuckey,1805040
DET,2010,Fabricio Oberto,1800000
DET,2010,Austin Daye,1677840
DET,2010,Chucky Atkins,1306455
DET,2010,Ben Wallace,1306445
DET,2010,Will Bynum,825497
DET,2010,Jonas Jerebko,457588
DET,2010,DaJuan Summers,457588
UTA,2010,Andrei Kirilenko,16452000
UTA,2010,Carlos Boozer,13520500
UTA,2010,Deron Williams,12323900
UTA,2010,Mehmet Okur,9000000
UTA,2010,Paul Millsap,7692932
UTA,2010,Kyle Korver,5155115
UTA,2010,C.J. Miles,3700000
UTA,2010,Ronnie Price,1250000
UTA,2010,Kosta Koufos,1214040
UTA,2010,Kyrylo Fesenko,870000
UTA,2010,Wesley Matthews,457588
UTA,2010,Sundiata Gaines,269169
OKC,2010,Etan Thomas,7350000
OKC,2010,Earl Watson,6600000
OKC,2010,Matt Harpring,6500000
OKC,2010,Nick Collison,6250000
OKC,2010,Nenad Krstic,5400000
OKC,2010,Kevin Durant,4796880
OKC,2010,James Harden,4054160
OKC,2010,Russell Westbrook,3755640
OKC,2010,Jeff Green,3516960
OKC,2010,Thabo Sefolosha,2759628
OKC,2010,Eric Maynor,1318920
OKC,2010,Kevin Ollie,1306455
OKC,2010,Serge Ibaka,1120200
OKC,2010,Byron Mullens,1120200
OKC,2010,D.J. White,1036440
OKC,2010,Kyle Weaver,870968
OKC,2010,Shaun Livingston,296695
OKC,2010,Ryan Bowen,209592
OKC,2010,Mike Wilks,175908
POR,2010,Darius Miles,9000000
POR,2010,Marcus Camby,7650000
POR,2010,Joel Przybilla,6857725
POR,2010,Andre Miller,6730800
POR,2010,LaMarcus Aldridge,5844827
POR,2010,Greg Oden,5361240
POR,2010,Martell Webster,4344000
POR,2010,Brandon Roy,3910816
POR,2010,Jerryd Bayless,2143080
POR,2010,Juwan Howard,1306455
POR,2010,Rudy Fernandez,1165320
POR,2010,Nicolas Batum,1118760
POR,2010,Dante Cunningham,457588
POR,2010,Patrick Mills,457588
POR,2010,Jeff Pendergraph,457588
POR,2010,Shavlik Randolph,88488
POR,2010,Anthony Tolliver,51983
DEN,2010,Carmelo Anthony,15779912
DEN,2010,Kenyon Martin,15363636
DEN,2010,Chauncey Billups,12100000
DEN,2010,Nene,10520000
DEN,2010,J.R. Smith,5508426
DEN,2010,Chris Andersen,3650000
DEN,2010,Antonio McDyess,3000000
DEN,2010,Renaldo Balkman,2112417
DEN,2010,Ty Lawson,1438690
DEN,2010,Anthony Carter,1306455
DEN,2010,Malik Allen,1300000
DEN,2010,Arron Afflalo,1086240
DEN,2010,Joey Graham,884881
DEN,2010,Johan Petro,884881
MIN,2010,Al Jefferson,12000000
MIN,2010,Mark Blount,7962500
MIN,2010,Darko Milicic,7500000
MIN,2010,Antonio Daniels,5863580
MIN,2010,Ryan Gomes,3867500
MIN,2010,Ramon Sessions,3670667
MIN,2010,Kevin Love,3401040
MIN,2010,Damien Wilkins,3300000
MIN,2010,Jonny Flynn,2969280
MIN,2010,Corey Brewer,2916120
MIN,2010,Ryan Hollins,2183333
MIN,2010,Oleksiy Pecherov,1547640
MIN,2010,Sasha Pavlovic,1500000
MIN,2010,Alando Tucker,1071720
MIN,2010,Wayne Ellington,1003560
MIN,2010,Chucky Atkins,760000
MIN,2010,Nathan Jawai,736420
SAS,2010,Tim Duncan,22183220
SAS,2010,Richard Jefferson,14200000
SAS,2010,Tony Parker,12600000
SAS,2010,Manu Ginobili,10728130
SAS,2010,Antonio McDyess,4500000
SAS,2010,Roger Mason,3780000
SAS,2010,Matt Bonner,3240380
SAS,2010,Michael Finley,2500000
SAS,2010,George Hill,1081680
SAS,2010,Ian Mahinmi,1079640
SAS,2010,Keith Bogans,1033342
SAS,2010,DeJuan Blair,850000
SAS,2010,Marcus Haislip,825497
SAS,2010,Malik Hairston,736420
HOU,2010,Yao Ming,16378325
HOU,2010,Kevin Martin,10180170
HOU,2010,Shane Battier,6864200
HOU,2010,Jared Jeffries,6466600
HOU,2010,Trevor Ariza,5854000
HOU,2010,Brian Cook,3500000
HOU,2010,Luis Scola,3375600
HOU,2010,Hilton Armstrong,2801198
HOU,2010,Jordan Hill,2483280
HOU,2010,David Andersen,2300000
HOU,2010,Chuck Hayes,2111750
HOU,2010,Brent Barry,2062800
HOU,2010,Kyle Lowry,2034997
HOU,2010,Aaron Brooks,1118520
HOU,2010,Jermaine Taylor,725000
HOU,2010,Chase Budinger,457588
HOU,2010,Pops Mensah-Bonsu,87406
HOU,2010,Mike Harris,64978
HOU,2010,Will Conroy,48559
MEM,2010,Zach Randolph,16000000
MEM,2010,Marko Jaric,7100000
